אינוונטר,תאריך קבלה,סטטוס,שם סטטוס,תאריך עדכון אחרון,פריט,"מחיר כניסה בש""ח",מחיר כניסה בדולר,תיאור האינוונטר,הערות לשורה מההזמנה,מחלקה,שם מחלקה,הזמנה,סריאלי,מחיר ידני,קוד סימון,תז שואל,פטור מותנה,מנוהל תמיד,קמפוס,שם קמפוס,בניין,שם בניין,קומה,חדר,הערות לפריט אומנות
112791,30/07/2008,2,לא מנוהל,02/08/2016,80000109,"3,900.00","1,216.47",REFRIGERATOR SAMSUNG  ,REFRIGERATOR SAMSUNG  ,5107,המחלקה למדעי כדור הארץ והסביבה,4149029,,3900,,,,לא,,,,,,,
131877,04/12/2012,2,לא מנוהל,02/01/2021,80000109,"3,874.00","1,208.36",REFRIGERATOR AMKOR  ,REFRIGERATOR AMKOR  ,6932,המכון למחקר שימושי,5019385,,3874,,,,לא,,,,,,609,
95641,30/01/2005,2,לא מנוהל,08/03/2015,80000109,"3,861.00","1,204.30",REFRIGERATOR    ,REFRIGERATOR    ,6380,מכון לאומי לביוטכנולוגיה,4055226,1.84E+12,3861,,,,לא,,,,,,,
95668,31/01/2005,2,לא מנוהל,08/03/2015,80000109,"3,861.00","1,204.30",REFRIGERATOR    ,REFRIGERATOR    ,5104,מדעי החיים,4055598,,3861,,,,לא,,,,,,,
95669,31/01/2005,2,לא מנוהל,08/03/2015,80000109,"3,861.00","1,204.30",REFRIGERATOR    ,REFRIGERATOR    ,5104,מדעי החיים,4055598,,3861,,,,לא,,,,,,,
131204,09/10/2012,2,לא מנוהל,02/11/2020,80000109,"3,828.00","1,194.01",REFRIGERATOR AMKOR  ,REFRIGERATOR AMKOR  ,5807,מעונות סטודנטים,4235399,MC15966102,3828,,,,לא,,,,,,0,
131534,01/11/2012,2,לא מנוהל,02/11/2020,80000109,"3,828.00","1,194.01",REFRIGERATOR AMKOR  ,REFRIGERATOR AMKOR  ,5807,מעונות סטודנטים,4235399,MC15980314,3828,,,,לא,,,,,,0,
131535,01/11/2012,2,לא מנוהל,02/11/2020,80000109,"3,828.00","1,194.01",REFRIGERATOR AMKOR  ,REFRIGERATOR AMKOR  ,5807,מעונות סטודנטים,4235399,MC15966101,3828,,,,לא,,,,,,0,
131536,01/11/2012,2,לא מנוהל,02/11/2020,80000109,"3,828.00","1,194.01",REFRIGERATOR AMKOR  ,REFRIGERATOR AMKOR  ,5807,מעונות סטודנטים,4235399,MC15985604,3828,,,,לא,,,,,,0,
131537,01/11/2012,2,לא מנוהל,02/11/2020,80000109,"3,828.00","1,194.01",REFRIGERATOR AMKOR  ,REFRIGERATOR AMKOR  ,5807,מעונות סטודנטים,4235399,MC15985603,3828,,,,לא,,,,,,0,
131539,01/11/2012,2,לא מנוהל,02/11/2020,80000109,"3,828.00","1,194.01",REFRIGERATOR AMKOR  ,REFRIGERATOR AMKOR  ,5807,מעונות סטודנטים,4235399,MC15980310,3828,,,,לא,,,,,,0,
131533,01/11/2012,5,נגרע,10/08/2020,80000109,"3,828.00","1,194.01",REFRIGERATOR AMKOR  ,REFRIGERATOR AMKOR  ,5807,מעונות סטודנטים,4235399,MC15980312,3828,125,,,לא,,,,,,0,
131538,01/11/2012,5,נגרע,10/08/2020,80000109,"3,828.00","1,194.01",REFRIGERATOR AMKOR  ,REFRIGERATOR AMKOR  ,5807,מעונות סטודנטים,4235399,MC15980309,3828,125,,,לא,,,,,,0,
125922,17/03/2011,2,לא מנוהל,02/04/2019,80000109,"3,800.00","1,185.28",REFRIGERATOR    ,REFRIGERATOR    ,5104,מדעי החיים,5000754,,3800,,,,לא,,,,,,16,
132734,28/02/2013,2,לא מנוהל,02/03/2021,80000109,"3,790.00","1,182.16",REFRIGERATOR AMKOR 3000MW,REFRIGERATOR AMKOR 3000MW,5807,מעונות סטודנטים,4240046,16062602,3790,,,,לא,,,,,,0,
132736,28/02/2013,2,לא מנוהל,02/03/2021,80000109,"3,790.00","1,182.16",REFRIGERATOR AMKOR 3000MW,REFRIGERATOR AMKOR 3000MW,5807,מעונות סטודנטים,4240046,16062604,3790,,,,לא,,,,,,0,
132737,28/02/2013,2,לא מנוהל,02/03/2021,80000109,"3,790.00","1,182.16",REFRIGERATOR AMKOR 3000MW,REFRIGERATOR AMKOR 3000MW,5807,מעונות סטודנטים,4240046,16062605,3790,,,,לא,,,,,,0,
132739,28/02/2013,2,לא מנוהל,02/03/2021,80000109,"3,790.00","1,182.16",REFRIGERATOR AMKOR 3000MW,REFRIGERATOR AMKOR 3000MW,5807,מעונות סטודנטים,4240046,16062607,3790,,,,לא,,,,,,0,
132740,28/02/2013,2,לא מנוהל,02/03/2021,80000109,"3,790.00","1,182.16",REFRIGERATOR AMKOR 3000MW,REFRIGERATOR AMKOR 3000MW,5807,מעונות סטודנטים,4240046,16062608,3790,,,,לא,,,,,,0,
132741,28/02/2013,2,לא מנוהל,02/03/2021,80000109,"3,790.00","1,182.16",REFRIGERATOR AMKOR 3000MW,REFRIGERATOR AMKOR 3000MW,5807,מעונות סטודנטים,4240046,16062609,3790,,,,לא,,,,,,0,
132742,28/02/2013,2,לא מנוהל,02/03/2021,80000109,"3,790.00","1,182.16",REFRIGERATOR AMKOR 3000MW,REFRIGERATOR AMKOR 3000MW,5807,מעונות סטודנטים,4240046,16062610,3790,,,,לא,,,,,,0,
132743,28/02/2013,2,לא מנוהל,02/03/2021,80000109,"3,790.00","1,182.16",REFRIGERATOR AMKOR 3000MW,REFRIGERATOR AMKOR 3000MW,5807,מעונות סטודנטים,4240046,16062611,3790,,,,לא,,,,,,0,
132745,28/02/2013,2,לא מנוהל,02/03/2021,80000109,"3,790.00","1,182.16",REFRIGERATOR AMKOR 3000MW,REFRIGERATOR AMKOR 3000MW,5807,מעונות סטודנטים,4240046,16062613,3790,,,,לא,,,,,,0,
132746,28/02/2013,2,לא מנוהל,02/03/2021,80000109,"3,790.00","1,182.16",REFRIGERATOR AMKOR 3000MW,REFRIGERATOR AMKOR 3000MW,5807,מעונות סטודנטים,4240046,16062614,3790,,,,לא,,,,,,0,
132747,28/02/2013,2,לא מנוהל,02/03/2021,80000109,"3,790.00","1,182.16",REFRIGERATOR AMKOR 3000MW,REFRIGERATOR AMKOR 3000MW,5807,מעונות סטודנטים,4240046,16062615,3790,,,,לא,,,,,,0,
132733,28/02/2013,5,נגרע,10/08/2020,80000109,"3,790.00","1,182.16",REFRIGERATOR AMKOR 3000MW,REFRIGERATOR AMKOR 3000MW,5807,מעונות סטודנטים,4240046,15985601,3790,125,,,לא,,,,,,0,
132735,28/02/2013,5,נגרע,27/07/2020,80000109,"3,790.00","1,182.16",REFRIGERATOR AMKOR 3000MW,REFRIGERATOR AMKOR 3000MW,5807,מעונות סטודנטים,4240046,16062603,3790,125,,,לא,,,,,,0,
132738,28/02/2013,5,נגרע,27/07/2020,80000109,"3,790.00","1,182.16",REFRIGERATOR AMKOR 3000MW,REFRIGERATOR AMKOR 3000MW,5807,מעונות סטודנטים,4240046,16062606,3790,125,,,לא,,,,,,0,
132744,28/02/2013,5,נגרע,10/08/2020,80000109,"3,790.00","1,182.16",REFRIGERATOR AMKOR 3000MW,REFRIGERATOR AMKOR 3000MW,5807,מעונות סטודנטים,4240046,16062612,3790,126,,,לא,,,,,,0,
133057,14/04/2013,2,לא מנוהל,02/05/2021,80000109,"3,787.00","1,181.22",REFRIGERATOR AMKOR 3000MW,REFRIGERATOR AMKOR 3000MW,5807,מעונות סטודנטים,4241874,,3787,,,,לא,,,,,,0,
133058,14/04/2013,2,לא מנוהל,02/05/2021,80000109,"3,787.00","1,181.22",REFRIGERATOR AMKOR 3000MW,REFRIGERATOR AMKOR 3000MW,5807,מעונות סטודנטים,4241874,,3787,,,,לא,,,,,,0,
133060,14/04/2013,2,לא מנוהל,02/05/2021,80000109,"3,787.00","1,181.22",REFRIGERATOR AMKOR 3000MW,REFRIGERATOR AMKOR 3000MW,5807,מעונות סטודנטים,4241874,,3787,,,,לא,,,,,,0,
133062,14/04/2013,2,לא מנוהל,02/05/2021,80000109,"3,787.00","1,181.22",REFRIGERATOR AMKOR 3000MW,REFRIGERATOR AMKOR 3000MW,5807,מעונות סטודנטים,4241874,,3787,,,,לא,,,,,,0,
133063,14/04/2013,2,לא מנוהל,02/05/2021,80000109,"3,787.00","1,181.22",REFRIGERATOR AMKOR 3000MW,REFRIGERATOR AMKOR 3000MW,5807,מעונות סטודנטים,4241874,,3787,,,,לא,,,,,,0,
133068,14/04/2013,2,לא מנוהל,02/05/2021,80000109,"3,787.00","1,181.22",REFRIGERATOR AMKOR 3000MW,REFRIGERATOR AMKOR 3000MW,5807,מעונות סטודנטים,4241874,,3787,,,,לא,,,,,,0,
133059,14/04/2013,5,נגרע,27/07/2020,80000109,"3,787.00","1,181.22",REFRIGERATOR AMKOR 3000MW,REFRIGERATOR AMKOR 3000MW,5807,מעונות סטודנטים,4241874,,3787,125,,,לא,,,,,,0,
133061,14/04/2013,5,נגרע,10/08/2020,80000109,"3,787.00","1,181.22",REFRIGERATOR AMKOR 3000MW,REFRIGERATOR AMKOR 3000MW,5807,מעונות סטודנטים,4241874,,3787,125,,,לא,,,,,,0,
133064,14/04/2013,5,נגרע,10/08/2020,80000109,"3,787.00","1,181.22",REFRIGERATOR AMKOR 3000MW,REFRIGERATOR AMKOR 3000MW,5807,מעונות סטודנטים,4241874,,3787,125,,,לא,,,,,,0,
133065,14/04/2013,5,נגרע,10/08/2020,80000109,"3,787.00","1,181.22",REFRIGERATOR AMKOR 3000MW,REFRIGERATOR AMKOR 3000MW,5807,מעונות סטודנטים,4241874,,3787,125,,,לא,,,,,,0,
133066,14/04/2013,5,נגרע,10/08/2020,80000109,"3,787.00","1,181.22",REFRIGERATOR AMKOR 3000MW,REFRIGERATOR AMKOR 3000MW,5807,מעונות סטודנטים,4241874,,3787,125,,,לא,,,,,,0,
133067,14/04/2013,5,נגרע,27/07/2020,80000109,"3,787.00","1,181.22",REFRIGERATOR AMKOR 3000MW,REFRIGERATOR AMKOR 3000MW,5807,מעונות סטודנטים,4241874,,3787,125,,,לא,,,,,,0,
134335,06/08/2013,2,לא מנוהל,02/09/2021,80000109,"3,776.00","1,177.79",REFRIGERATOR RUGIDA 42,REFRIGERATOR RUGIDA 42,5901,דיקן הפקולטה למדעי הבריאות,4248373,13BX17831,3776,,,,לא,,,,,,544,
136194,23/12/2013,1,פעיל,12/11/2015,80000109,"3,776.00","1,177.79",REFRIGERATOR RUGIDA 42,REFRIGERATOR RUGIDA 42,5104,מדעי החיים,5032348,432000084,3776,,,,לא,5,קמפוס מרקוס,39,"בנין המכון למחקר ישומי במדעי החיים ע""ש דה 39-פיצ'וטו",3,304,
138369,02/09/2014,1,פעיל,12/11/2015,80000109,"3,776.00","1,177.79",REFRIGERATOR RUGIDA 42,REFRIGERATOR RUGIDA 42,5901,דיקן הפקולטה למדעי הבריאות,5038759,,3776,,,,לא,,,,,,224,
135662,10/11/2013,5,נגרע,05/07/2020,80000109,"3,776.00","1,177.79",REFRIGERATOR RUGIDA 42,REFRIGERATOR RUGIDA 42,5901,דיקן הפקולטה למדעי הבריאות,5030626,,3776,125,,,לא,,,,,,140,
113088,17/08/2008,2,לא מנוהל,02/09/2016,80000109,"3,750.00","1,169.68",REFRIGERATOR SAMSUNG  ,REFRIGERATOR SAMSUNG  ,5511,הנדסת חומרים,4156696,,3750,,,,לא,,,,,,,
131206,09/10/2012,2,לא מנוהל,02/11/2020,80000109,"3,744.00","1,167.81",REFRIGERATOR RUGIDA 42,REFRIGERATOR RUGIDA 42,5313,גאוגרפיה,5019942,775003232,3744,,,,לא,,,,,,1,
132183,27/12/2012,2,לא מנוהל,02/01/2021,80000109,"3,744.00","1,167.81",REFRIGERATOR    ,REFRIGERATOR    ,5901,דיקן הפקולטה למדעי הבריאות,5021814,6.91E+11,3744,,,,לא,,,,,,332,
136818,17/02/2014,1,פעיל,12/11/2015,80000109,"3,717.00","1,159.39",REFRIGERATOR SHARP   ,REFRIGERATOR SHARP   ,5106,כימיה,4255855,,3717,,,,לא,,,,,,127,
129305,11/03/2012,2,לא מנוהל,02/04/2020,80000109,"3,712.00","1,157.83",REFRIGERATOR RUGIDA 42,REFRIGERATOR RUGIDA 42,5901,דיקן הפקולטה למדעי הבריאות,4228400,,3712,,,,לא,,,,,,415,
129306,11/03/2012,2,לא מנוהל,02/04/2020,80000109,"3,712.00","1,157.83",REFRIGERATOR RUGIDA 42,REFRIGERATOR RUGIDA 42,5901,דיקן הפקולטה למדעי הבריאות,4228400,,3712,,,,לא,,,,,,415,
129307,11/03/2012,2,לא מנוהל,02/04/2020,80000109,"3,712.00","1,157.83",REFRIGERATOR RUGIDA 42,REFRIGERATOR RUGIDA 42,5901,דיקן הפקולטה למדעי הבריאות,4228400,,3712,,,,לא,,,,,,415,
133097,21/04/2013,5,נגרע,05/08/2021,80000109,"3,597.00","1,121.96",REFRIGERATOR SAMSUNG  ,REFRIGERATOR SAMSUNG  ,5106,כימיה,4242459,,3597,134,,,לא,,,,,,305,
136493,14/01/2014,1,פעיל,12/11/2015,80000109,"3,560.00","1,110.42",REFRIGERATOR SHARP 400LT,REFRIGERATOR SHARP 400LT,6204,מנהלת קרית שדה בוקר,4250309,,3560,,,,לא,,,,,,2,
136494,14/01/2014,1,פעיל,12/11/2015,80000109,"3,560.00","1,110.42",REFRIGERATOR SHARP 400LT,REFRIGERATOR SHARP 400LT,6204,מנהלת קרית שדה בוקר,4250309,,3560,,,,לא,,,,,,2,
136495,14/01/2014,1,פעיל,12/11/2015,80000109,"3,560.00","1,110.42",REFRIGERATOR SHARP 400LT,REFRIGERATOR SHARP 400LT,6204,מנהלת קרית שדה בוקר,4250309,,3560,,,,לא,,,,,,2,
136496,14/01/2014,1,פעיל,12/11/2015,80000109,"3,560.00","1,110.42",REFRIGERATOR SHARP 400LT,REFRIGERATOR SHARP 400LT,6204,מנהלת קרית שדה בוקר,4250309,,3560,,,,לא,,,,,,2,
136497,14/01/2014,1,פעיל,12/11/2015,80000109,"3,560.00","1,110.42",REFRIGERATOR SHARP 400LT,REFRIGERATOR SHARP 400LT,6204,מנהלת קרית שדה בוקר,4250309,,3560,,,,לא,,,,,,2,
97271,28/06/2005,2,לא מנוהל,08/03/2015,80000109,"3,500.00","1,091.70",BERGAMO .REFRIGERATOR INDUSTRIAL BEV-40,BERGAMO .REFRIGERATOR INDUSTRIAL BEV-40,5901,דיקן הפקולטה למדעי הבריאות,4065716,1.84E+12,3500,,,,לא,,,,,,,
117631,18/06/2009,2,לא מנוהל,02/07/2017,80000109,"3,500.00","1,091.70",REFRIGERATOR SAMSUNG  ,REFRIGERATOR SAMSUNG  ,5106,כימיה,4175684,,3500,,,,לא,,,,,,,
124067,11/10/2010,2,לא מנוהל,02/11/2018,80000109,"3,500.00","1,091.70",REFRIGERATOR    ,REFRIGERATOR    ,5901,דיקן הפקולטה למדעי הבריאות,4209523,GH2EC,3500,,,,לא,,,,,,,
125980,28/03/2011,2,לא מנוהל,02/04/2019,80000109,"3,500.00","1,091.70",REFRIGERATOR    ,REFRIGERATOR    ,5107,המחלקה למדעי כדור הארץ והסביבה,4213286,,3500,,,,לא,,,,,,132,
101017,27/04/2006,2,לא מנוהל,08/03/2015,80000109,"3,495.00","1,090.14",REFRIGERATOR    ,REFRIGERATOR    ,5901,דיקן הפקולטה למדעי הבריאות,4091077,,3495,,,,לא,,,,,,,
137355,28/04/2014,1,פעיל,12/11/2015,80000109,"3,490.00","1,088.58",REFRIGERATOR AMKOR 3000MW,REFRIGERATOR AMKOR 3000MW,5807,מעונות סטודנטים,4257208,,3490,,,,לא,,,,,,0,
137356,28/04/2014,1,פעיל,12/11/2015,80000109,"3,490.00","1,088.58",REFRIGERATOR AMKOR 3000MW,REFRIGERATOR AMKOR 3000MW,5807,מעונות סטודנטים,4257208,,3490,,,,לא,,,,,,0,
137357,28/04/2014,1,פעיל,12/11/2015,80000109,"3,490.00","1,088.58",REFRIGERATOR AMKOR 3000MW,REFRIGERATOR AMKOR 3000MW,5807,מעונות סטודנטים,4257208,,3490,,,,לא,,,,,,0,
137359,28/04/2014,1,פעיל,12/11/2015,80000109,"3,490.00","1,088.58",REFRIGERATOR AMKOR 3000MW,REFRIGERATOR AMKOR 3000MW,5807,מעונות סטודנטים,4257208,,3490,,,,לא,,,,,,0,
137360,28/04/2014,1,פעיל,12/11/2015,80000109,"3,490.00","1,088.58",REFRIGERATOR AMKOR 3000MW,REFRIGERATOR AMKOR 3000MW,5807,מעונות סטודנטים,4257208,,3490,,,,לא,,,,,,0,
137358,28/04/2014,5,נגרע,10/08/2020,80000109,"3,490.00","1,088.58",REFRIGERATOR AMKOR 3000MW,REFRIGERATOR AMKOR 3000MW,5807,מעונות סטודנטים,4257208,,3490,125,,,לא,,,,,,0,
96437,07/04/2005,2,לא מנוהל,08/03/2015,80000109,"3,455.00","1,077.67",BERGAMO .REFRIGERATOR INDUSTRIAL BEV-40,BERGAMO .REFRIGERATOR INDUSTRIAL BEV-40,5901,דיקן הפקולטה למדעי הבריאות,4061508,1.84E+12,3455,,,,לא,,,,,,,
111888,17/06/2008,2,לא מנוהל,02/07/2016,80000109,"3,400.00","1,060.51",REFRIGERATOR SAMSUNG 400L,REFRIGERATOR SAMSUNG 400L,5104,מדעי החיים,4152381,DA6801568A,3400,,,,לא,,,,,,,
137298,24/04/2014,1,פעיל,12/11/2015,80000109,"3,400.00","1,060.51",REFRIGERATOR HAIER  ,REFRIGERATOR HAIER  ,5104,מדעי החיים,5035031,RCD751383,3400,,,לא,לא,,,,,,102,
124496,03/11/2010,2,לא מנוהל,02/12/2018,80000109,"3,399.00","1,060.20",REFRIGERATOR    ,REFRIGERATOR    ,5508,הנדסה כימית,4211851,,3399,,,,לא,,,,,,,
124687,22/11/2010,5,נגרע,16/01/2018,80000109,"3,399.00","1,060.20",REFRIGERATOR    ,REFRIGERATOR    ,5508,הנדסה כימית,4204413,,3399,112,,,לא,,,,,,307,
122531,27/06/2010,2,לא מנוהל,02/07/2018,80000109,"3,376.00","1,053.03",REFRIGERATOR HAIER  ,REFRIGERATOR HAIER  ,5901,דיקן הפקולטה למדעי הבריאות,4201916,QCA390109,3376,,,,לא,,,,,,,
124996,20/12/2010,2,לא מנוהל,02/01/2019,80000109,"3,350.00","1,044.92",REFRIGERATOR    ,REFRIGERATOR    ,5512,ביו רפואה,5001018,3930045,3350,,,,לא,,,,,,212,
130889,29/08/2012,2,לא מנוהל,02/09/2020,80000109,"3,348.00","1,044.29",REFRIGERATOR SAMSUNG  ,REFRIGERATOR SAMSUNG  ,5704,מחלקת המשק,4233646,,3348,,,,לא,,,,,,113,
161809,31/12/2020,1,פעיל,31/12/2020,10004797,"3,334.50","1,040.08",Refrigerator,600X600X1980 מקרר דלת זכוכית,6912,המכון לחקר המדבר)שדה בוקר),5120083,,,,,,,7,קמפוס שדה בוקר,SB-25,,0,18,
124939,14/12/2010,2,לא מנוהל,02/01/2019,80000109,"3,330.00","1,038.68",REFRIGERATOR    ,REFRIGERATOR    ,5104,מדעי החיים,5000046,WV6302,3330,,,,לא,,,,,,4,
100334,09/02/2006,2,לא מנוהל,08/03/2015,80000109,"3,320.00","1,035.56",REFRIGERATOR SAMSUNG 440L,REFRIGERATOR SAMSUNG 440L,5901,דיקן הפקולטה למדעי הבריאות,4086104,906641AYB00072M,3320,,,,לא,,,,,,,
106623,11/06/2007,2,לא מנוהל,02/10/2015,80000109,"3,279.00","1,022.77",PANEL .REFRIGERATOR SAMSUNG RN44,PANEL .REFRIGERATOR SAMSUNG RN44,5901,דיקן הפקולטה למדעי הבריאות,4124751,906642BL00120Z,3279,,,,לא,,,,,,,
117728,28/06/2009,2,לא מנוהל,02/07/2017,80000109,"3,250.00","1,013.72",REFRIGERATOR    ,REFRIGERATOR    ,5101,דיקן הפקולטה לטבע,4172793,,3250,,,,לא,,,30,"בנין הפקולטה למדעי הטבע ע""ש גורובוי - 30",,,
132652,18/02/2013,2,לא מנוהל,02/03/2021,80000109,"3,159.00",985.34,REFRIGERATOR    ,REFRIGERATOR    ,5109,המרכז לננו טכנולוגיה,4241568,,3159,,,,לא,,,,,,123,
129719,29/04/2012,2,לא מנוהל,02/05/2020,80000109,"3,150.00",982.53,REFRIGERATOR SAMSUNG  ,REFRIGERATOR SAMSUNG  ,3904,היחידה למעורבות חברתית,4227572,,3150,,,,לא,,,,,,205,
131471,29/10/2012,2,לא מנוהל,02/11/2020,80000109,"3,130.00",976.29,REFRIGERATOR    ,REFRIGERATOR    ,6380,מכון לאומי לביוטכנולוגיה,5018043,,3130,,,,לא,5,קמפוס מרקוס,39,"בנין המכון למחקר ישומי במדעי החיים ע""ש דה 39-פיצ'וטו",0,5,
131470,29/10/2012,5,נגרע,05/07/2020,80000109,"3,130.00",976.29,REFRIGERATOR    ,REFRIGERATOR    ,6380,מכון לאומי לביוטכנולוגיה,5018043,,3130,124,,,לא,5,קמפוס מרקוס,39,"בנין המכון למחקר ישומי במדעי החיים ע""ש דה 39-פיצ'וטו",0,5,
106244,09/05/2007,2,לא מנוהל,02/10/2015,80000109,"3,118.00",972.55,BERGAMO .REFRIGERATOR DAVINCI   ,BERGAMO .REFRIGERATOR DAVINCI   ,5104,מדעי החיים,4124149,H660226,3118,,,,לא,,,,,,,
109331,25/11/2007,2,לא מנוהל,02/12/2015,80000109,"3,118.00",972.55,REFRIGERATOR    ,REFRIGERATOR    ,5901,דיקן הפקולטה למדעי הבריאות,4132590,,3118,,,,לא,,,,,,,
95370,05/01/2005,2,לא מנוהל,08/03/2015,80000109,"3,100.00",966.94,PANEL .REFRIGERATOR SAMSUNG 400L,PANEL .REFRIGERATOR SAMSUNG 400L,6932,המכון למחקר שימושי,4052245,,3100,,,,לא,,,,,,,
119595,26/10/2009,2,לא מנוהל,02/11/2017,80000109,"3,074.00",958.83,REFRIGERATOR    ,REFRIGERATOR    ,5512,ביו רפואה,4184078,4.02E+12,3074,,,,לא,,,,,,,
135125,15/10/2013,1,פעיל,12/11/2015,80000109,"3,069.00",957.27,REFRIGERATOR BEKO       ,REFRIGERATOR BEKO       ,6922,המכון למורשת בן גוריון,4249057,,3069,,,,לא,,,,,,0,
95367,05/01/2005,2,לא מנוהל,08/03/2015,80000109,"3,059.60",954.33,REFRIGERATOR SAMSUNG 400L,REFRIGERATOR SAMSUNG 400L,6932,המכון למחקר שימושי,4052247,,3059.595,,,,לא,,,,,,,
136887,26/02/2014,1,פעיל,12/11/2015,80000109,"3,056.00",953.21,REFRIGERATOR SHARP SJK60,REFRIGERATOR SHARP SJK60,5901,דיקן הפקולטה למדעי הבריאות,5033286,,3056,,,,לא,,,,,,136,
123965,06/10/2010,2,לא מנוהל,02/11/2018,80000109,"3,017.00",941.05,REFRIGERATOR SAMSUNG 500L,REFRIGERATOR SAMSUNG 500L,5901,דיקן הפקולטה למדעי הבריאות,4210733,,3017,,,,לא,,,,,,,
